season,season_id,category,competition,competition_id,group,group_id,team,team_id,position,played,wins,draws,losses,goals_for,goals_against,goal_diff,points,sanction_points,source_url,scraped_at
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 2,5088783,MADRID C.F. FEMENINO 'B',2728551,2,26,22,0,4,168,25,143,66,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088783&tipojuego=1,2026-08-12T22:44:14.997220+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 2,5088783,A.D. UNION ADARVE,680710,3,26,20,1,5,89,28,61,61,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088783&tipojuego=1,2026-08-12T22:44:14.997220+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 2,5088783,S.A.D. FUNDACION RAYO VALLECANO 'B',2729561,4,26,19,2,5,130,39,91,59,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088783&tipojuego=1,2026-08-12T22:44:14.997220+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 2,5088783,C.D. FORD,3359173,5,26,18,1,7,116,58,58,55,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088783&tipojuego=1,2026-08-12T22:44:14.997220+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 2,5088783,ESCUELA DE FUTBOL A.F.E.,3354039,6,26,14,4,8,88,49,39,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088783&tipojuego=1,2026-08-12T22:44:14.997220+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 2,5088783,C.D. TACON 'B',5058465,7,26,12,1,13,74,81,-7,34,3,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088783&tipojuego=1,2026-08-12T22:44:14.997220+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 2,5088783,C.D. SAMPER 'A',2733684,8,26,9,3,14,50,97,-47,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088783&tipojuego=1,2026-08-12T22:44:14.997220+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 2,5088783,A.D. ESCUELA DE FUTBOL USERA,4939912,9,26,9,3,14,55,130,-75,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088783&tipojuego=1,2026-08-12T22:44:14.997220+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 2,5088783,C.D. MASRIVER,5081300,10,26,6,2,18,45,105,-60,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088783&tipojuego=1,2026-08-12T22:44:14.997220+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 2,5088783,C.D. SANTA MARIA CARIDAD,2728474,11,26,6,2,18,41,139,-98,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088783&tipojuego=1,2026-08-12T22:44:14.997220+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 2,5088783,LAS ROZAS C.F.-U.C.J.C. 'B',3422578,12,26,4,2,20,29,114,-85,14,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088783&tipojuego=1,2026-08-12T22:44:14.997220+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 2,5088783,C.P. SANTA MARIA DEL PILAR,1032664,13,26,3,4,19,43,108,-65,13,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088783&tipojuego=1,2026-08-12T22:44:14.997220+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 2,5088783,C.D. INTERVILLA,3352027,14,26,1,1,24,26,166,-140,1,3,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088783&tipojuego=1,2026-08-12T22:44:14.997220+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 3,5088788,CLUB ATLETICO DE MADRID S.A.D. 'D',4950104,1,24,22,1,1,212,4,208,67,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088788&tipojuego=1,2026-08-12T22:44:15.363722+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 3,5088788,C.D. MADRID SUR LATINA,2732927,2,24,20,2,2,113,29,84,62,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088788&tipojuego=1,2026-08-12T22:44:15.363722+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 3,5088788,S.A.D. FUNDACION RAYO VALLECANO 'D',3361712,3,24,20,1,3,131,10,121,61,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088788&tipojuego=1,2026-08-12T22:44:15.363722+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 3,5088788,C.D.E. AMISTAD ALCORCON,2274709,4,24,19,1,4,96,33,63,58,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088788&tipojuego=1,2026-08-12T22:44:15.363722+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 3,5088788,C.F. FUENLABRADA S.A.D.,4931602,5,24,13,0,11,65,84,-19,39,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088788&tipojuego=1,2026-08-12T22:44:15.363722+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 3,5088788,C.D. ASOC. VEC. SAN NICASIO 'B',4919390,6,24,9,5,10,62,64,-2,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088788&tipojuego=1,2026-08-12T22:44:15.363722+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 3,5088788,C.F. POZUELO DE ALARCON 'B',799214,7,24,8,3,13,44,71,-27,27,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088788&tipojuego=1,2026-08-12T22:44:15.363722+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 3,5088788,ESCUELA FUTBOL CIUDAD DE GETAFE,2712961,8,24,8,1,15,33,93,-60,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088788&tipojuego=1,2026-08-12T22:44:15.363722+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 3,5088788,A.D. LA MECA DE RIVAS,846598,9,24,7,3,14,44,63,-19,24,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088788&tipojuego=1,2026-08-12T22:44:15.363722+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 3,5088788,C.D.E. SERGIO PACHON Y ANTONIO LOPEZ,4949265,10,24,6,5,13,42,72,-30,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088788&tipojuego=1,2026-08-12T22:44:15.363722+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 3,5088788,A.D. FUTBOL SALA CHINCHON,4942038,11,24,7,2,15,46,93,-47,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088788&tipojuego=1,2026-08-12T22:44:15.363722+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 3,5088788,ESC. MUN. FUT. VALDEMORO 'B',4949855,12,24,3,4,17,34,143,-109,13,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088788&tipojuego=1,2026-08-12T22:44:15.363722+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,4994077,Grupo 3,5088788,VALLECAS C.F.,3359153,13,24,0,0,24,11,174,-163,0,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4994077&grupo=5088788&tipojuego=1,2026-08-12T22:44:15.363722+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 1,5717240,GREDOS SAN DIEGO-GUADARRAMA 'F',1035740,1,26,21,2,3,118,28,90,65,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5717240&tipojuego=2,2026-08-12T22:44:17.523516+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 1,5717240,ARAVACA C.F. 'A',116,2,26,19,3,4,78,31,47,60,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5717240&tipojuego=2,2026-08-12T22:44:17.523516+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 1,5717240,ATLETICO VILLALBA 'A',466977,3,26,18,4,4,75,34,41,58,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5717240&tipojuego=2,2026-08-12T22:44:17.523516+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 1,5717240,C.D. GALAPAGAR 'A',304710,4,26,16,5,5,76,31,45,53,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5717240&tipojuego=2,2026-08-12T22:44:17.523516+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 1,5717240,C.F. RAYO MAJADAHONDA 'A',2216,5,26,15,5,6,88,35,53,50,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5717240&tipojuego=2,2026-08-12T22:44:17.523516+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 1,5717240,C.F. RAYO MAJADAHONDA 'B',2217,6,26,13,2,11,58,53,5,38,3,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5717240&tipojuego=2,2026-08-12T22:44:17.523516+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 1,5717240,C.D. ALBERTO COGORRO 'A',2424524,7,26,10,4,12,59,54,5,34,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5717240&tipojuego=2,2026-08-12T22:44:17.523516+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 1,5717240,C.D. CIUDAD DEL FUTBOL 'B',2276884,8,26,10,3,13,53,46,7,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5717240&tipojuego=2,2026-08-12T22:44:17.523516+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 1,5717240,LAS ROZAS C.F.-U.C.J.C. 'B',306,9,26,10,2,14,48,64,-16,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5717240&tipojuego=2,2026-08-12T22:44:17.523516+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 1,5717240,C.D. ALPEDRETE 'A',846730,10,26,9,3,14,45,58,-13,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5717240&tipojuego=2,2026-08-12T22:44:17.523516+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 1,5717240,UNION COLLADO VILLALBA 'A',1628,11,26,9,2,15,53,79,-26,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5717240&tipojuego=2,2026-08-12T22:44:17.523516+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 1,5717240,C.F. COLLADO VILLALBA 'A',1059795,12,26,7,3,16,40,78,-38,24,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5717240&tipojuego=2,2026-08-12T22:44:17.523516+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 1,5717240,C.D. SAN AGUSTIN LOS NEGRALES 'A',899439,13,26,5,1,20,25,87,-62,16,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5717240&tipojuego=2,2026-08-12T22:44:17.523516+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 1,5717240,C.F. COLLADO VILLALBA 'B',1059817,14,26,0,1,25,13,151,-138,1,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5717240&tipojuego=2,2026-08-12T22:44:17.523516+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 2,5723337,C.D. FUTBOL TRES CANTOS 'A',2043,1,24,21,1,2,122,30,92,64,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723337&tipojuego=2,2026-08-12T22:44:17.513905+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 2,5723337,RECREATIVO SOTO DEL REAL C.F. 'A',2308,2,24,20,2,2,111,31,80,62,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723337&tipojuego=2,2026-08-12T22:44:17.513905+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 2,5723337,C.F. SAN AGUSTIN DE GUADALIX 'A',2600,3,24,15,1,8,61,40,21,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723337&tipojuego=2,2026-08-12T22:44:17.513905+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 2,5723337,E.F. SIETE PICOS COLMENAR 'A',2994,4,24,14,3,7,80,48,32,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723337&tipojuego=2,2026-08-12T22:44:17.513905+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 2,5723337,A.D. COLMENAR VIEJO 'A',211,5,24,13,5,6,86,52,34,44,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723337&tipojuego=2,2026-08-12T22:44:17.513905+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 2,5723337,A.D. COLMENAR VIEJO 'B',212,6,24,14,1,9,83,59,24,43,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723337&tipojuego=2,2026-08-12T22:44:17.513905+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 2,5723337,A.D. COLMENAR VIEJO 'C',213,7,24,10,5,9,64,50,14,35,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723337&tipojuego=2,2026-08-12T22:44:17.513905+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 2,5723337,E.F. SIETE PICOS COLMENAR 'C',2996,8,24,9,5,10,74,73,1,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723337&tipojuego=2,2026-08-12T22:44:17.513905+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 2,5723337,UNION DEPORTIVA TRES CANTOS 'A',300051,9,24,9,2,13,61,74,-13,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723337&tipojuego=2,2026-08-12T22:44:17.513905+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 2,5723337,E.F. SIETE PICOS COLMENAR 'B',2995,10,24,8,3,13,45,66,-21,27,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723337&tipojuego=2,2026-08-12T22:44:17.513905+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 2,5723337,A.D. EL REAL DE MANZANARES 'A',3155,11,24,5,0,19,26,112,-86,15,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723337&tipojuego=2,2026-08-12T22:44:17.513905+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 2,5723337,C.D. FUTBOL TRES CANTOS 'B',2044,12,24,2,2,20,23,72,-49,8,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723337&tipojuego=2,2026-08-12T22:44:17.513905+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 2,5723337,C.D. MIRAFLORES DE LA SIERRA 'A',300047,13,24,1,0,23,22,151,-129,3,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723337&tipojuego=2,2026-08-12T22:44:17.513905+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 3,5723522,C.F. FUENTE EL SAZ 'A',1905,1,26,20,4,2,124,34,90,64,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723522&tipojuego=2,2026-08-12T22:44:19.954728+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 3,5723522,COLEGIO MIRAMADRID 'A',2740042,2,26,19,5,2,55,14,41,62,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723522&tipojuego=2,2026-08-12T22:44:19.954728+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 3,5723522,C.D. PARACUELLOS 'A',334342,3,26,17,4,5,103,39,64,55,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723522&tipojuego=2,2026-08-12T22:44:19.954728+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 3,5723522,C.D. PARACUELLOS 'B',334343,4,26,17,4,5,69,32,37,55,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723522&tipojuego=2,2026-08-12T22:44:19.954728+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 3,5723522,ESCUELA MUN.DEPORTES DAGANZO 'B',2280232,5,26,15,4,7,80,47,33,49,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723522&tipojuego=2,2026-08-12T22:44:19.954728+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 3,5723522,ATLETICO LOS OLIVOS 'A',1304,6,26,12,5,9,61,52,9,41,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723522&tipojuego=2,2026-08-12T22:44:19.954728+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 3,5723522,EMF C.D. COBEÑA 'A',304409,7,26,11,2,13,66,56,10,35,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723522&tipojuego=2,2026-08-12T22:44:19.954728+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 3,5723522,ALGETE C.F. 'B',2627,8,26,11,2,13,55,48,7,35,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723522&tipojuego=2,2026-08-12T22:44:19.954728+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 3,5723522,C.F. ALALPARDO 'A',334121,9,26,8,4,14,78,77,1,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723522&tipojuego=2,2026-08-12T22:44:19.954728+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 3,5723522,C.D. ALGETEÑO 'A',680463,10,26,7,6,13,46,53,-7,27,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723522&tipojuego=2,2026-08-12T22:44:19.954728+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 3,5723522,C.D. MUNICIPAL AJALVIR 'A',2632,11,26,6,7,13,44,92,-48,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723522&tipojuego=2,2026-08-12T22:44:19.954728+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 3,5723522,ESCUELA MUN.DEPORTES DAGANZO 'A',2280231,12,26,7,2,17,34,72,-38,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723522&tipojuego=2,2026-08-12T22:44:19.954728+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 3,5723522,C.D. VALDETORRES,2196,13,26,3,2,21,34,112,-78,11,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723522&tipojuego=2,2026-08-12T22:44:19.954728+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 3,5723522,C.D. SERRACINES,1079490,14,26,3,1,22,18,139,-121,10,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723522&tipojuego=2,2026-08-12T22:44:19.954728+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 4,5723635,RAYO CIUDAD ALCOBENDAS C.F. 'A',846779,1,24,22,0,2,115,24,91,66,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723635&tipojuego=2,2026-08-12T22:44:19.615709+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 4,5723635,ATLETICO MADRILEÑO C.F. 'A',2334,2,24,21,2,1,122,26,96,65,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723635&tipojuego=2,2026-08-12T22:44:19.615709+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 4,5723635,U.D. SAN SEBASTIAN REYES 'A',418,3,24,15,1,8,69,62,7,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723635&tipojuego=2,2026-08-12T22:44:19.615709+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 4,5723635,C.D. HIGHLANDS EL ENCINAR,3359550,4,24,14,1,9,83,52,31,43,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723635&tipojuego=2,2026-08-12T22:44:19.615709+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 4,5723635,JUVENTUD SANSE 'A',1323,5,24,13,2,9,72,50,22,41,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723635&tipojuego=2,2026-08-12T22:44:19.615709+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 4,5723635,RAYO CIUDAD ALCOBENDAS C.F. 'B',846780,6,24,11,5,8,65,50,15,38,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723635&tipojuego=2,2026-08-12T22:44:19.615709+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 4,5723635,JARAMA RACE 'A',3227,7,24,11,4,9,54,48,6,37,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723635&tipojuego=2,2026-08-12T22:44:19.615709+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 4,5723635,LA MORALEJA C.F. 'A',1035689,8,24,12,0,12,66,56,10,36,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723635&tipojuego=2,2026-08-12T22:44:19.615709+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 4,5723635,C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS 'A',1985,9,24,9,5,10,58,66,-8,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723635&tipojuego=2,2026-08-12T22:44:19.615709+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 4,5723635,ATLETICO CHOPERA ALCOBENDAS 04 'A',334128,10,24,9,1,14,60,55,5,28,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723635&tipojuego=2,2026-08-12T22:44:19.615709+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 4,5723635,COLEGIO BRAINS 'A',2503,11,24,4,1,19,39,111,-72,13,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723635&tipojuego=2,2026-08-12T22:44:19.615709+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 4,5723635,C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS 'B',1986,12,24,2,2,20,23,122,-99,8,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723635&tipojuego=2,2026-08-12T22:44:19.615709+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 4,5723635,JARAMA RACE 'B',3228,13,24,0,2,22,15,119,-104,2,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723635&tipojuego=2,2026-08-12T22:44:19.615709+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 5,5723725,R.S.D. ALCALA S.A.D. 'A',82,1,26,25,0,1,143,17,126,75,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723725&tipojuego=2,2026-08-12T22:44:19.780655+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 5,5723725,R.S.D. ALCALA S.A.D. 'B',83,2,26,21,1,4,118,16,102,64,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723725&tipojuego=2,2026-08-12T22:44:19.780655+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 5,5723725,A.D. COMPLUTENSE ALCALA 'A',2463,3,26,21,1,4,123,36,87,64,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723725&tipojuego=2,2026-08-12T22:44:19.780655+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 5,5723725,A.D. COMPLUTENSE ALCALA 'B',2464,4,26,19,2,5,99,31,68,59,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723725&tipojuego=2,2026-08-12T22:44:19.780655+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 5,5723725,C.D. AVANCE 'A',307928,5,26,15,3,8,76,65,11,48,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723725&tipojuego=2,2026-08-12T22:44:19.780655+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN,4993738,Grupo 5,5723725,A.D. NAYA 'A',1120,6,26,14,0,12,60,62,-2,42,0,https://www.rffm.es/competicion/clasificaciones?temporada=12&competicion=4993738&grupo=5723725&tipojuego=2,2026-08-12T22:44:19.780655+00:00
