team_id,club_id,source,source_url,scraped_at
10663806,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
21420684,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
17138835,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
13554256,1014,fichaclub_roster,https://www.rffm.es/fichaclub/1014,2026-08-19T06:45:26.845526+00:00
93,1010,fichaclub_roster,https://www.rffm.es/fichaclub/1010,2026-08-19T06:45:27.049335+00:00
94,1010,fichaclub_roster,https://www.rffm.es/fichaclub/1010,2026-08-19T06:45:27.049335+00:00
4936105,1010,fichaclub_roster,https://www.rffm.es/fichaclub/1010,2026-08-19T06:45:27.049335+00:00
10965828,1010,fichaclub_roster,https://www.rffm.es/fichaclub/1010,2026-08-19T06:45:27.049335+00:00
95,1010,fichaclub_roster,https://www.rffm.es/fichaclub/1010,2026-08-19T06:45:27.049335+00:00
96,1010,fichaclub_roster,https://www.rffm.es/fichaclub/1010,2026-08-19T06:45:27.049335+00:00
97,1010,fichaclub_roster,https://www.rffm.es/fichaclub/1010,2026-08-19T06:45:27.049335+00:00
12234460,1010,fichaclub_roster,https://www.rffm.es/fichaclub/1010,2026-08-19T06:45:27.049335+00:00
98,1010,fichaclub_roster,https://www.rffm.es/fichaclub/1010,2026-08-19T06:45:27.049335+00:00
99,1010,fichaclub_roster,https://www.rffm.es/fichaclub/1010,2026-08-19T06:45:27.049335+00:00
100,1010,fichaclub_roster,https://www.rffm.es/fichaclub/1010,2026-08-19T06:45:27.049335+00:00
101,1010,fichaclub_roster,https://www.rffm.es/fichaclub/1010,2026-08-19T06:45:27.049335+00:00
102,1010,fichaclub_roster,https://www.rffm.es/fichaclub/1010,2026-08-19T06:45:27.049335+00:00
681172,1010,fichaclub_roster,https://www.rffm.es/fichaclub/1010,2026-08-19T06:45:27.049335+00:00
2721895,1010,fichaclub_roster,https://www.rffm.es/fichaclub/1010,2026-08-19T06:45:27.049335+00:00
104,1010,fichaclub_roster,https://www.rffm.es/fichaclub/1010,2026-08-19T06:45:27.049335+00:00
105,1010,fichaclub_roster,https://www.rffm.es/fichaclub/1010,2026-08-19T06:45:27.049335+00:00
2277745,1010,fichaclub_roster,https://www.rffm.es/fichaclub/1010,2026-08-19T06:45:27.049335+00:00
26718541,1010,fichaclub_roster,https://www.rffm.es/fichaclub/1010,2026-08-19T06:45:27.049335+00:00
