season,season_id,category,competition,competition_id,group,group_id,team,team_id,position,played,wins,draws,losses,goals_for,goals_against,goal_diff,points,sanction_points,source_url,scraped_at
2021-2022,17,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,13564638,Grupo 4,13564642,S.A.D. FUNDACION C.D. LEGANES 'A',13571347,3,26,14,5,7,49,24,25,47,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564638&grupo=13564642&tipojuego=1,2026-08-05T01:02:49.601281+00:00
2021-2022,17,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,13564638,Grupo 4,13564642,C.D. MOSTOLES U.R.J.C. 'C',300617,4,26,12,5,9,46,44,2,41,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564638&grupo=13564642&tipojuego=1,2026-08-05T01:02:49.601281+00:00
2021-2022,17,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,13564638,Grupo 4,13564642,GETAFE C.F. S.A.D. 'E',575,5,26,9,9,8,41,40,1,36,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564638&grupo=13564642&tipojuego=1,2026-08-05T01:02:49.601281+00:00
2021-2022,17,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,13564638,Grupo 4,13564642,ESC.FUT.AT. CASARRUBUELOS 'A',671,6,26,9,6,11,37,41,-4,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564638&grupo=13564642&tipojuego=1,2026-08-05T01:02:49.601281+00:00
2021-2022,17,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,13564638,Grupo 4,13564642,C.F. FUENLABRADA S.A.D. 'B',3360959,7,26,8,9,9,49,43,6,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564638&grupo=13564642&tipojuego=1,2026-08-05T01:02:49.601281+00:00
2021-2022,17,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,13564638,Grupo 4,13564642,C.D. LIBERTAD ALCORCON 'A',1031685,8,26,8,8,10,39,46,-7,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564638&grupo=13564642&tipojuego=1,2026-08-05T01:02:49.601281+00:00
2021-2022,17,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,13564638,Grupo 4,13564642,A.D. ILLESCAS 'A',1657,9,26,9,5,12,43,63,-20,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564638&grupo=13564642&tipojuego=1,2026-08-05T01:02:49.601281+00:00
2021-2022,17,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,13564638,Grupo 4,13564642,CLUB POLID. PARLA ESCUELA-FAIR PLAY 'B',1798,10,26,9,5,12,42,41,1,32,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564638&grupo=13564642&tipojuego=1,2026-08-05T01:02:49.601281+00:00
2021-2022,17,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,13564638,Grupo 4,13564642,C.D. MUNICIPAL ARROYOMOLINOS 'A',3030,11,26,8,6,12,30,57,-27,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564638&grupo=13564642&tipojuego=1,2026-08-05T01:02:49.601281+00:00
2021-2022,17,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,13564638,Grupo 4,13564642,A.D. NUEVO VERSALLES LORANCA 'A',1856,12,26,7,8,11,28,45,-17,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564638&grupo=13564642&tipojuego=1,2026-08-05T01:02:49.601281+00:00
2021-2022,17,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,13564638,Grupo 4,13564642,ESC. FUT. ESTUDIANTES ALCORCON 'A',300335,13,26,5,5,16,34,60,-26,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564638&grupo=13564642&tipojuego=1,2026-08-05T01:02:49.601281+00:00
2021-2022,17,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,13564638,Grupo 4,13564642,C.D.A. NAVALCARNERO 'A',2280489,14,26,3,3,20,30,84,-54,12,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564638&grupo=13564642&tipojuego=1,2026-08-05T01:02:49.601281+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 1,13564644,C.D.E. F.P.A. LAS ROZAS 'A',8971169,1,26,20,5,1,83,17,66,65,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564644&tipojuego=1,2026-08-05T01:02:48.759817+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 1,13564644,F.C. VILLANUEVA DEL PARDILLO 'A',1536,2,26,18,4,4,61,17,44,58,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564644&tipojuego=1,2026-08-05T01:02:48.759817+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 1,13564644,C.F. COLLADO VILLALBA 'A',1094472,3,26,17,6,3,70,19,51,57,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564644&tipojuego=1,2026-08-05T01:02:48.759817+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 1,13564644,C.F. RAYO MAJADAHONDA 'B',2210,4,26,16,4,6,49,20,29,52,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564644&tipojuego=1,2026-08-05T01:02:48.759817+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 1,13564644,C.D. PUERTA DE MADRID 'A',4912265,5,26,13,7,6,46,30,16,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564644&tipojuego=1,2026-08-05T01:02:48.759817+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 1,13564644,LAS ROZAS C.F.-DIMASU MOTOR 'B',300,6,26,12,4,10,57,29,28,40,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564644&tipojuego=1,2026-08-05T01:02:48.759817+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 1,13564644,C.D. ALBERTO COGORRO 'A',3066774,7,26,11,6,9,51,39,12,39,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564644&tipojuego=1,2026-08-05T01:02:48.759817+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 1,13564644,C.D. ALPEDRETE 'A',680372,8,26,10,5,11,37,69,-32,35,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564644&tipojuego=1,2026-08-05T01:02:48.759817+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 1,13564644,C.D. VILLANUEVA DE LA CAÑADA 'A',300314,9,26,10,5,11,47,48,-1,35,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564644&tipojuego=1,2026-08-05T01:02:48.759817+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 1,13564644,C.D.E. FOOTBALL DREAMS EXPERIENCE 'B',2277256,10,26,10,3,13,56,49,7,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564644&tipojuego=1,2026-08-05T01:02:48.759817+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 1,13564644,A.D. CALA POZUELO 'A',176,11,26,9,2,15,45,60,-15,29,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564644&tipojuego=1,2026-08-05T01:02:48.759817+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 1,13564644,ATLETICO VILLALBA 'A',1028,12,26,5,3,18,22,80,-58,18,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564644&tipojuego=1,2026-08-05T01:02:48.759817+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 1,13564644,C.F. POZUELO DE ALARCON 'B',1881,13,26,2,1,23,18,74,-56,7,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564644&tipojuego=1,2026-08-05T01:02:48.759817+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 1,13564644,TORRELODONES C.F. 'A',835,14,26,1,1,24,22,113,-91,1,3,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564644&tipojuego=1,2026-08-05T01:02:48.759817+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 2,13564645,C.F. SAN AGUSTIN DE GUADALIX 'A',2597,1,26,22,3,1,77,15,62,69,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564645&tipojuego=1,2026-08-05T01:02:49.733953+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 2,13564645,E.F. SIETE PICOS COLMENAR 'A',2984,2,26,22,2,2,100,13,87,68,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564645&tipojuego=1,2026-08-05T01:02:49.733953+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 2,13564645,RAYO CIUDAD ALCOBENDAS C.F. 'C',846596,3,26,20,4,2,78,15,63,64,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564645&tipojuego=1,2026-08-05T01:02:49.733953+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 2,13564645,A.D. EL REAL DE MANZANARES 'A',3152,4,26,13,6,7,84,47,37,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564645&tipojuego=1,2026-08-05T01:02:49.733953+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 2,13564645,C.F. FUENTE EL SAZ 'A',1902,5,26,13,4,9,48,35,13,43,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564645&tipojuego=1,2026-08-05T01:02:49.733953+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 2,13564645,C.D. CHAMARTIN VERGARA-ALCOBENDAS 'B',334218,6,26,13,1,12,82,50,32,40,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564645&tipojuego=1,2026-08-05T01:02:49.733953+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 2,13564645,U.D. SAN SEBASTIAN REYES 'B',414,7,26,11,6,9,76,64,12,39,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564645&tipojuego=1,2026-08-05T01:02:49.733953+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 2,13564645,C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS 'A',1983,8,26,10,4,12,55,50,5,34,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564645&tipojuego=1,2026-08-05T01:02:49.733953+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 2,13564645,C.F. ALALPARDO 'A',2729419,9,26,10,3,13,75,77,-2,33,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564645&tipojuego=1,2026-08-05T01:02:49.733953+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 2,13564645,R.S.D. ALCALA S.A.D. 'C',79,10,26,7,4,15,50,53,-3,25,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564645&tipojuego=1,2026-08-05T01:02:49.733953+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 2,13564645,RECREATIVO SOTO DEL REAL C.F. 'A',2304,11,26,6,5,15,51,65,-14,23,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564645&tipojuego=1,2026-08-05T01:02:49.733953+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 2,13564645,ATLETICO CHOPERA ALCOBENDAS 04 'C',1031799,12,26,5,3,18,36,95,-59,18,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564645&tipojuego=1,2026-08-05T01:02:49.733953+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 2,13564645,JUVENTUD SANSE 'B',1317,13,26,4,5,17,34,81,-47,17,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564645&tipojuego=1,2026-08-05T01:02:49.733953+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 2,13564645,C.D.B BASE,2278900,14,26,1,0,25,13,199,-186,3,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564645&tipojuego=1,2026-08-05T01:02:49.733953+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 3,13564646,CLUB SAN AGUSTIN 'A',453,1,26,21,4,1,92,22,70,67,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564646&tipojuego=1,2026-08-05T01:02:53.012407+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 3,13564646,C.D.TRIVEMA NAVAL 'A',3189,2,26,18,4,4,81,37,44,58,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564646&tipojuego=1,2026-08-05T01:02:53.012407+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 3,13564646,A.D. UNION ADARVE 'B',1603,3,26,16,5,5,77,46,31,53,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564646&tipojuego=1,2026-08-05T01:02:53.012407+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 3,13564646,A.D. ESPERANZA 'A',924,4,26,16,3,7,64,32,32,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564646&tipojuego=1,2026-08-05T01:02:53.012407+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 3,13564646,CLUB ATLETICO DE MADRID 'E',300558,5,26,10,8,8,57,54,3,38,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564646&tipojuego=1,2026-08-05T01:02:53.012407+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 3,13564646,A.D. SPORTING HORTALEZA 'C',552,6,26,10,6,10,33,39,-6,36,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564646&tipojuego=1,2026-08-05T01:02:53.012407+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 3,13564646,C.D. HIGHLANDS EL ENCINAR 'A',4942305,7,26,10,5,11,51,56,-5,35,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564646&tipojuego=1,2026-08-05T01:02:53.012407+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 3,13564646,ESC.FUT.BARRIO PILAR 'A',1331,8,26,10,5,11,47,54,-7,35,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564646&tipojuego=1,2026-08-05T01:02:53.012407+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 3,13564646,C.D. CANILLAS 'B',486,9,26,9,7,10,57,48,9,34,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564646&tipojuego=1,2026-08-05T01:02:53.012407+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 3,13564646,UNION ZONA NORTE 'B',2241,10,26,7,6,13,32,52,-20,27,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564646&tipojuego=1,2026-08-05T01:02:53.012407+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 3,13564646,ARAVACA C.F. 'B',300362,11,26,8,2,16,42,65,-23,26,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564646&tipojuego=1,2026-08-05T01:02:53.012407+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 3,13564646,CELTIC CASTILLA C.F. 'A',822,12,26,6,3,17,31,69,-38,21,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564646&tipojuego=1,2026-08-05T01:02:53.012407+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 3,13564646,MADRID C.F. FEMENINO 'A',7620493,13,26,6,2,18,40,77,-37,20,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564646&tipojuego=1,2026-08-05T01:02:53.012407+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 3,13564646,A.D. FUNDACION 'A',1425,14,26,3,4,19,25,78,-53,13,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564646&tipojuego=1,2026-08-05T01:02:53.012407+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 4,13564647,S.A.D. A.D.C. PARQUE SURESTE 'A',2807,1,26,23,1,2,115,19,96,70,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564647&tipojuego=1,2026-08-05T01:02:58.755461+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 4,13564647,E.F. RIVAS VACIAMADRID 'A',1673,2,26,19,5,2,98,21,77,62,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564647&tipojuego=1,2026-08-05T01:02:58.755461+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 4,13564647,C.D. SAN FERNANDO 'B',126,3,26,17,4,5,86,31,55,55,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564647&tipojuego=1,2026-08-05T01:02:58.755461+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 4,13564647,C.D. AVANCE 'A',615,4,26,16,3,7,86,43,43,51,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564647&tipojuego=1,2026-08-05T01:02:58.755461+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 4,13564647,ESCUELA DE FUTBOL ARGANDA 'A',1549,5,26,13,7,6,67,48,19,46,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564647&tipojuego=1,2026-08-05T01:02:58.755461+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 4,13564647,R.S.D. ALCALA S.A.D. 'B',334204,6,26,14,3,9,71,45,26,45,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564647&tipojuego=1,2026-08-05T01:02:58.755461+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 4,13564647,RIVAS FUTBOL CLUB 'B',2739614,7,26,11,6,9,60,49,11,39,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564647&tipojuego=1,2026-08-05T01:02:58.755461+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 4,13564647,S.A.D. FUNDACION RAYO VALLECANO 'C',680359,8,26,10,6,10,46,39,7,36,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564647&tipojuego=1,2026-08-05T01:02:58.755461+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 4,13564647,A.D. NAYA 'A',1116,9,26,8,6,12,47,83,-36,30,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564647&tipojuego=1,2026-08-05T01:02:58.755461+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 4,13564647,CAMARMA C.F. 'A',466714,10,26,7,5,14,41,60,-19,26,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564647&tipojuego=1,2026-08-05T01:02:58.755461+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 4,13564647,A.D. ARGANDA C.F. 'A',3343936,11,26,6,4,16,57,82,-25,22,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564647&tipojuego=1,2026-08-05T01:02:58.755461+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 4,13564647,S.A.D. ESPARTALES SUR 'A',377122,12,26,4,4,18,29,71,-42,16,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564647&tipojuego=1,2026-08-05T01:02:58.755461+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 4,13564647,ATLETICO LA GARENA 'A',4950066,13,26,4,3,19,41,88,-47,15,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564647&tipojuego=1,2026-08-05T01:02:58.755461+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 4,13564647,ATLETICO ALCALA,729,14,26,1,1,24,30,195,-165,4,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564647&tipojuego=1,2026-08-05T01:02:58.755461+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 5,13564648,ALAMEDA DE OSUNA E.F. 'A',1390,1,26,22,1,3,90,27,63,67,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564648&tipojuego=1,2026-08-05T01:02:53.333967+00:00
2021-2022,17,INFANTIL,PREFERENTE INFANTIL,13564643,Grupo 5,13564648,C.F.D. ELIDA OLIMPIA 'A',2786,2,26,19,2,5,95,28,67,59,0,https://www.rffm.es/competicion/clasificaciones?temporada=17&competicion=13564643&grupo=13564648&tipojuego=1,2026-08-05T01:02:53.333967+00:00
