match_id,team_id,player_id,minute,minute_raw,card_type_raw,card_type_label,is_second_yellow
5507415,10743653,20669129,20,20,100,amarilla,False
5494001,13570853,25173233,40,40,100,amarilla,False
5494100,891028,10950103,53,53,100,amarilla,False
5494102,13570853,25173233,40,40,101,roja,False
5519746,2737474,25999383,40,40,100,amarilla,False
5518089,2737474,25999383,40,40,100,amarilla,False
5519748,6821014,25930628,12,12,100,amarilla,False
5519748,334124,25633011,15,15,100,amarilla,False
5518103,13749890,24931003,17,17,100,amarilla,False
5519756,6821014,23516447,40,40,100,amarilla,False
5528299,1974,26072068,50,50,101,roja,False
5494559,24024510,26018515,48,48,100,amarilla,False
5506881,301352,14112218,20,20,100,amarilla,False
5506882,15280075,25066955,50,50,100,amarilla,False
5506882,6818875,20763267,50,50,100,amarilla,False
5506891,6821015,20793888,45,45,100,amarilla,False
5506910,144,26154778,30,30,100,amarilla,False
5506924,6818875,25919121,15,15,100,amarilla,False
5506924,6818875,20763267,22,22,100,amarilla,False
5506924,6818875,20763267,28,28,100,amarilla,True
5506924,6818875,25919121,999,999,101,roja,False
5506953,301352,25668649,46,46,100,amarilla,False
5506952,6821015,25827406,31,31,100,amarilla,False
5509870,8962847,20527774,34,34,100,amarilla,False
5509901,642,22982000,38,38,100,amarilla,False
5509929,300124,25548395,44,44,100,amarilla,False
5509948,8962847,22620110,24,24,100,amarilla,False
5509947,17152603,21394173,35,35,101,roja,False
5509960,8962847,25887073,31,31,101,roja,False
5509960,641,25746160,31,31,101,roja,False
5510001,8966817,25119892,20,20,100,amarilla,False
5510043,384,14894559,40,40,100,amarilla,False
5510043,8966817,25644195,39,39,100,amarilla,False
5510041,15308269,16556775,45,45,101,roja,False
5510416,696,25528895,48,48,100,amarilla,False
5510433,17146702,25788883,43,43,100,amarilla,False
5510439,1181,23028551,24,24,100,amarilla,False
5510510,7274912,26147383,25,25,100,amarilla,False
5510533,7274912,23750381,36,36,100,amarilla,False
5510533,7274912,26147383,36,36,100,amarilla,False
5509574,10663456,25717786,999,999,100,amarilla,False
5509574,21407547,23650340,28,28,100,amarilla,False
5509574,21407547,15207269,33,33,100,amarilla,False
5509617,21407547,26144598,50,50,100,amarilla,False
5509632,21428273,14788817,46,46,100,amarilla,False
5509637,12438209,25213004,33,33,100,amarilla,False
5509668,2720902,25690276,36,36,100,amarilla,False
5509683,21407547,26144598,40,40,100,amarilla,False
5509502,21408118,26286771,29,29,100,amarilla,False
5509506,14396671,26022040,49,49,101,roja,False
5509528,24011736,26153028,25,25,100,amarilla,False
5509531,4940979,25762778,24,24,100,amarilla,False
5509531,4940979,23094448,46,46,100,amarilla,False
5509540,10645509,24779568,24,24,100,amarilla,False
5509539,8927511,26128951,12,12,100,amarilla,False
5509563,4940979,23094448,12,12,101,roja,False
5499555,3342552,26137863,47,47,100,amarilla,False
5499557,13571005,24564781,37,37,100,amarilla,False
5499595,3342552,25703159,44,44,100,amarilla,False
5499606,3341833,23179533,30,30,100,amarilla,False
5499609,3010973,25113342,36,36,100,amarilla,False
5499623,13571005,25221267,30,30,100,amarilla,False
5499623,13571005,24564781,50,50,100,amarilla,False
5499623,13571005,25221267,50,50,100,amarilla,True
5499641,3010973,25096630,48,48,100,amarilla,False
5499641,3010973,25438801,48,48,100,amarilla,False
5499653,680874,6698959,45,45,100,amarilla,False
5499684,15270477,25005905,36,36,100,amarilla,False
5499695,15270477,25005905,12,12,100,amarilla,False
5499695,15270477,25781059,12,12,101,roja,False
5499703,681033,25856336,40,40,100,amarilla,False
5499751,3344250,23244331,48,48,100,amarilla,False
5499922,21529210,7471128,53,53,100,amarilla,False
5499926,360477,20660286,49,49,100,amarilla,False
5499959,680469,16370279,21,21,100,amarilla,False
5499975,2789,26121487,35,35,100,amarilla,False
5499976,680469,16370279,43,43,100,amarilla,False
5499999,21529210,7471128,37,37,100,amarilla,False
5499999,304379,24156149,15,15,100,amarilla,False
5499999,304379,24156149,21,21,100,amarilla,True
5500021,666,25590432,49,49,100,amarilla,False
5500021,666,26011880,49,49,100,amarilla,False
5500021,666,25590432,999,999,101,roja,False
5500136,5505750,20639241,45,45,100,amarilla,False
5500133,7541295,23025447,30,30,100,amarilla,False
5500133,7541295,23241869,30,30,100,amarilla,False
5500142,7541312,21622646,40,40,101,roja,False
5500142,21429647,14807340,33,33,100,amarilla,False
5500169,7541295,23241869,34,34,100,amarilla,False
5500173,10656362,3101702,49,49,100,amarilla,False
5500332,2278642,14811019,36,36,100,amarilla,False
5500332,21695546,20297225,30,30,100,amarilla,False
5500378,897,11571480,6,6,100,amarilla,False
5500395,8960394,16676689,23,23,100,amarilla,False
5500396,3359636,19504476,38,38,100,amarilla,False
5500406,8960394,20747817,45,45,100,amarilla,False
5500428,8960394,25990808,40,40,100,amarilla,False
5500643,3164049,20718000,45,45,100,amarilla,False
5500644,300122,20301420,999,999,101,roja,False
5500689,981,25799878,27,27,100,amarilla,False
5500689,2714733,26028241,49,49,100,amarilla,False
5500702,10660036,14164191,6,6,100,amarilla,False
5500859,15284156,26035737,45,45,101,roja,False
5500892,15284156,20832229,36,36,100,amarilla,False
5506318,2276925,26000556,50,50,100,amarilla,False
5506318,2276925,26000590,50,50,100,amarilla,False
5500919,10655904,23178432,38,38,100,amarilla,False
5500938,15284156,26035737,30,30,100,amarilla,False
5506334,2276925,26000556,43,43,101,roja,False
5500715,1846,23870168,39,39,100,amarilla,False
5500730,334113,15860899,23,23,100,amarilla,False
5500743,1031446,26018652,49,49,100,amarilla,False
5500775,4936392,25980956,40,40,100,amarilla,False
5500777,1647,23414318,999,999,101,roja,False
5500809,1031446,26018652,37,37,101,roja,False
5501986,23056721,23532058,49,49,100,amarilla,False
5502026,300127,24969079,34,34,100,amarilla,False
5500466,7274908,22999756,10,10,100,amarilla,False
5500492,3373900,20254542,45,45,100,amarilla,False
5500579,2274274,16539181,42,42,100,amarilla,False
5500582,6809449,20703289,45,45,100,amarilla,False
5500264,6802390,19446475,10,10,100,amarilla,False
5500285,2728542,23176621,32,32,101,roja,False
5499801,13554223,25265228,45,45,101,roja,False
5499897,847155,25640044,5,5,100,amarilla,False
5511818,2273718,22966161,24,24,101,roja,False
5511840,24570391,14136562,28,28,100,amarilla,False
5511864,16016719,23198298,34,34,101,roja,False
