match_id,team_id,player_id,minute,minute_raw,goal_type_raw
5334930,305,25842771,12,12,100
5334930,305,25842771,15,15,100
5334930,305,16577551,16,16,100
5334930,305,20661074,18,18,100
5334930,587,19677598,7,7,100
5334930,587,19677598,8,8,100
5334930,587,19677598,19,19,100
5334930,587,19677598,22,22,100
5334930,587,15369682,25,25,100
5334930,587,21601838,50,50,100
5334934,3035,16358758,10,10,102
5334934,3035,16566596,15,15,100
5334934,3035,16358758,23,23,100
5334934,15305816,20215716,1,1,100
5334934,15305816,16622963,15,15,100
5334934,15305816,16392296,16,16,100
5334934,15305816,16392296,30,30,100
5334934,15305816,20171288,37,37,100
5334934,15305816,20171288,50,50,100
5334936,300164,13386586,7,7,100
5334936,300164,13385171,13,13,100
5334936,300164,13385139,14,14,100
5334936,300164,13385171,31,31,100
5334936,300164,13385171,41,41,100
5334936,300164,13385139,45,45,100
5334936,300164,14928740,48,48,100
5334937,305,14892138,1,1,100
5334937,305,20661074,3,3,100
5334937,305,17092810,10,10,100
5334937,305,17092810,24,24,100
5334937,305,20661074,25,25,100
5334937,305,15369031,26,26,100
5334937,305,25842771,28,28,100
5334937,305,25842771,32,32,100
5334937,305,16506827,36,36,100
5334937,305,14892277,38,38,100
5334937,305,16505135,39,39,100
5334937,305,20661074,40,40,100
5334937,305,14892277,41,41,100
5334937,305,14892277,42,42,100
5334937,305,14892277,46,46,100
5334937,305,16505135,48,48,100
5334941,334123,15074090,10,10,102
5334941,334123,19997034,19,19,100
5334941,334123,13428631,26,26,100
5334941,3035,16358758,21,21,100
5334941,3035,16265018,22,22,100
5334941,3035,16371196,24,24,100
5334943,846733,21612890,13,13,100
5334943,846733,21612890,17,17,102
5334943,846733,15681715,48,48,100
5334943,300164,13385095,5,5,100
5334943,300164,13385128,16,16,101
5334940,2141,22875635,34,34,100
5334938,587,15369682,22,22,100
5334938,2216,14318053,11,11,100
5334938,2216,14541831,14,14,100
5334938,2216,16630935,32,32,100
5334938,2216,14509592,35,35,100
5334938,2216,16628082,46,46,100
5334938,2216,19282685,49,49,100
5334939,14,19402664,2,2,100
5334939,14,19402664,8,8,100
5334939,14,13503050,15,15,100
5334939,14,16061953,24,24,100
5334939,14,15674669,39,39,100
5334939,14,16061953,40,40,100
5334939,14,16490746,45,45,100
5334945,14,19402664,16,16,100
5334945,14,16061953,19,19,100
5334945,14,13503050,30,30,100
5334945,14,16504760,40,40,100
5334945,14,14899871,46,46,100
5334949,15305816,21701438,8,8,100
5334949,15305816,16399066,15,15,100
5334949,15305816,14331705,24,24,100
5334949,15305816,16392296,26,26,100
5334949,15305816,16392296,33,33,100
5334949,15305816,16392296,36,36,100
5334949,15305816,21701438,47,47,100
5334944,2216,14541831,23,23,100
5334944,2216,16630935,25,25,100
